core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,ALU,LT(Cycles),CT(Cycles),iodma_rd(B),iodma_wr(B),shrm_rd(B),shrm_wr(B),broadcast(B)
0,RPAS_7661,ACTIVE,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_7998,CONCAT,2.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8349,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8664,POLL,4.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_7999,CONCAT,5.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8350,NOTIFY,6.24,96,4,27,0,0,0,128,0,0,0
0,RPAS_8665,POLL,5.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8000,CONCAT,6.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8351,NOTIFY,5.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8666,POLL,7.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8001,CONCAT,4.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8352,NOTIFY,7.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8457,POLL,6.16,96,4,27,0,0,0,128,0,0,0
0,5673,TFU,263.4,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8161,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8537,POLL,5.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_7662,ACTIVE,4.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8230,NOTIFY,4.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8538,POLL,37.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_7663,MULT,3.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8003,SPLIT,3.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8353,NOTIFY,2.76,96,4,27,0,0,0,128,0,0,0
0,RPAS_8539,POLL,3.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_7664,ADD,2.64,96,4,27,0,0,0,128,0,0,0
0,8004,SPLIT,65.12,241,10,98,0,0,256640,256128,0,0,0
0,7665,CONV,49.92,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7668,ACTIVE,44.88,270,10,101,0,2605,66048,64128,0,0,0
0,8007,CONCAT,126.4,241,10,98,0,0,256896,256128,0,0,0
0,8355,NOTIFY,8.72,114,5,35,0,1,128,256,0,0,0
0,RPAS_8667,POLL,2.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8008,CONCAT,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8356,NOTIFY,2.44,96,4,27,0,0,0,128,0,0,0
0,8005,CONCAT,71.2,239,10,96,0,0,256768,256128,0,0,0
0,RPAS_8006,CONCAT,2.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_8354,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8458,POLL,2.36,96,4,27,0,0,0,128,0,0,0
0,5674,TFU,259.52,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8162,NOTIFY,5.04,96,4,27,0,0,0,128,0,0,0
0,8540,POLL,22.12,140,5,50,0,500,384,256,0,0,0
0,7669,ACTIVE,194.44,454,5,146,0,40438,1026176,1024128,0,0,0
0,8231,NOTIFY,3.48,114,5,35,0,1,128,256,0,0,0
0,RPAS_8541,POLL,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_7670,MULT,2.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8009,SPLIT,3.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8357,NOTIFY,2.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8542,POLL,3.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_7671,ADD,4.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8232,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,8010,SPLIT,62.92,241,10,98,0,0,256640,256128,0,0,0
0,7672,CONV,45.96,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7675,ACTIVE,37.76,270,10,101,0,2605,66048,64128,0,0,0
0,8011,CONCAT,135.48,241,10,98,0,0,256896,256128,0,0,0
0,8358,NOTIFY,9.72,114,5,35,0,1,128,256,0,0,0
0,RPAS_8668,POLL,3.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8012,CONCAT,3.88,96,4,27,0,0,0,128,0,0,0
0,RPAS_8359,NOTIFY,5.24,96,4,27,0,0,0,128,0,0,0
0,8013,CONCAT,60.84,239,10,96,0,0,256768,256128,0,0,0
0,8360,NOTIFY,2.6,114,5,35,0,1,128,256,0,0,0
0,RPAS_8669,POLL,2.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_8014,CONCAT,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8361,NOTIFY,2.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8459,POLL,2.44,96,4,27,0,0,0,128,0,0,0
0,5675,TFU,261.04,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8163,NOTIFY,5.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8543,POLL,4.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_7676,ACTIVE,5.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8544,POLL,5.52,96,4,27,0,0,0,128,0,0,0
0,RPAS_7677,MULT,5.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8015,SPLIT,7.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8545,POLL,7.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_7678,ADD,9.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8233,NOTIFY,6.4,96,4,27,0,0,0,128,0,0,0
0,8016,SPLIT,44.04,241,10,98,0,0,256640,256128,0,0,0
0,7679,CONV,49,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7682,ACTIVE,39.52,270,10,101,0,2605,66048,64128,0,0,0
0,8017,CONCAT,129.72,241,10,98,0,0,256896,256128,0,0,0
0,8362,NOTIFY,11.68,114,5,35,0,1,128,256,0,0,0
0,RPAS_8670,POLL,3.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8018,CONCAT,4.52,96,4,27,0,0,0,128,0,0,0
0,RPAS_8363,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
0,8019,CONCAT,53.12,239,10,96,0,0,256768,256128,0,0,0
0,8364,NOTIFY,2.68,114,5,35,0,1,128,256,0,0,0
0,RPAS_8671,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8020,CONCAT,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8365,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8460,POLL,2.64,96,4,27,0,0,0,128,0,0,0
0,5676,TFU,268.8,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8164,NOTIFY,5.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8546,POLL,43.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_7683,ACTIVE,7.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8234,NOTIFY,5.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_8547,POLL,2.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_7684,MULT,4.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8021,SPLIT,5.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8366,NOTIFY,4.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8548,POLL,2.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_7685,ADD,3.56,96,4,27,0,0,0,128,0,0,0
0,8022,SPLIT,60.2,241,10,98,0,0,256640,256128,0,0,0
0,7686,CONV,46.64,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7689,ACTIVE,35.72,270,10,101,0,2605,66048,64128,0,0,0
0,8023,CONCAT,125.04,241,10,98,0,0,256896,256128,0,0,0
0,RPAS_8024,CONCAT,4.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8367,NOTIFY,4.12,96,4,27,0,0,0,128,0,0,0
0,8025,CONCAT,72.44,239,10,96,0,0,256768,256128,0,0,0
0,8368,NOTIFY,3.72,114,5,35,0,1,128,256,0,0,0
0,RPAS_8672,POLL,2.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8026,CONCAT,2.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_8369,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8461,POLL,2.56,96,4,27,0,0,0,128,0,0,0
0,5677,TFU,268.96,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8165,NOTIFY,2.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8549,POLL,2.52,96,4,27,0,0,0,128,0,0,0
0,RPAS_7690,ACTIVE,2.72,96,4,27,0,0,0,128,0,0,0
0,RPAS_8550,POLL,2.72,96,4,27,0,0,0,128,0,0,0
0,RPAS_7691,MULT,2.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8027,SPLIT,3.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8370,NOTIFY,2.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8551,POLL,2.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_7692,ADD,3.2,96,4,27,0,0,0,128,0,0,0
0,8028,SPLIT,63.52,241,10,98,0,0,256640,256128,0,0,0
0,7693,CONV,52.68,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7696,ACTIVE,46.6,270,10,101,0,2605,66048,64128,0,0,0
0,8029,CONCAT,125.4,241,10,98,0,0,256896,256128,0,0,0
0,8030,CONCAT,3.04,106,5,30,0,0,0,128,0,0,0
0,8371,NOTIFY,2.84,114,5,35,0,1,128,256,0,0,0
0,8031,CONCAT,73.92,239,10,96,0,0,256768,256128,0,0,0
0,RPAS_8032,CONCAT,2.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_8372,NOTIFY,2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8462,POLL,2.44,96,4,27,0,0,0,128,0,0,0
0,5678,TFU,268.72,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8166,NOTIFY,4.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8552,POLL,4.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_7697,ACTIVE,3.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8235,NOTIFY,4.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8553,POLL,5.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_7698,MULT,5.84,96,4,27,0,0,0,128,0,0,0
0,RPAS_8033,SPLIT,6.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8373,NOTIFY,5.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8554,POLL,5.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_7699,ADD,6.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8236,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
0,8034,SPLIT,56.4,241,10,98,0,0,256640,256128,0,0,0
0,7700,CONV,52.8,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7703,ACTIVE,49.44,270,10,101,0,2605,66048,64128,0,0,0
0,8037,CONCAT,121.84,241,10,98,0,0,256896,256128,0,0,0
0,8376,NOTIFY,6.4,114,5,35,0,1,128,256,0,0,0
0,RPAS_8674,POLL,4.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8038,CONCAT,5.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8377,NOTIFY,5.8,96,4,27,0,0,0,128,0,0,0
0,8035,CONCAT,59.72,239,10,96,0,0,256768,256128,0,0,0
0,8374,NOTIFY,2.72,114,5,35,0,1,128,256,0,0,0
0,RPAS_8673,POLL,2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8036,CONCAT,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8375,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8463,POLL,2.04,96,4,27,0,0,0,128,0,0,0
0,5679,TFU,269.04,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8167,NOTIFY,5.52,96,4,27,0,0,0,128,0,0,0
0,RPAS_8555,POLL,5,96,4,27,0,0,0,128,0,0,0
0,RPAS_7704,ACTIVE,5.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8237,NOTIFY,5.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8556,POLL,5.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_7705,MULT,6.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8039,SPLIT,6.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8378,NOTIFY,5.88,96,4,27,0,0,0,128,0,0,0
0,8557,POLL,308.36,8188,5,3671,0,201500,103424,384,0,0,0
0,7706,ADD,149.84,212,8,75,0,2000,512384,256128,0,0,0
0,8238,NOTIFY,8.56,114,5,35,0,1,128,256,0,0,0
0,8040,SPLIT,60.44,241,10,98,0,0,256640,256128,0,0,0
0,7707,CONV,50.28,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7710,ACTIVE,55.52,270,10,101,0,2605,66048,64128,0,0,0
0,8043,CONCAT,126.44,241,10,98,0,0,256896,256128,0,0,0
0,8381,NOTIFY,6.72,114,5,35,0,1,128,256,0,0,0
0,RPAS_8676,POLL,2.8,96,4,27,0,0,0,128,0,0,0
0,RPAS_8044,CONCAT,3.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_8382,NOTIFY,2.52,96,4,27,0,0,0,128,0,0,0
0,8041,CONCAT,66.72,239,10,96,0,0,256768,256128,0,0,0
0,8379,NOTIFY,3.16,114,5,35,0,1,128,256,0,0,0
0,RPAS_8675,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8042,CONCAT,2.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8380,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8464,POLL,2.48,96,4,27,0,0,0,128,0,0,0
0,5680,TFU,268.36,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8168,NOTIFY,5.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8558,POLL,5.8,96,4,27,0,0,0,128,0,0,0
0,RPAS_7711,ACTIVE,3.88,96,4,27,0,0,0,128,0,0,0
0,RPAS_8239,NOTIFY,4.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8559,POLL,6.24,96,4,27,0,0,0,128,0,0,0
0,RPAS_7712,MULT,5.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8045,SPLIT,4.8,96,4,27,0,0,0,128,0,0,0
0,RPAS_8383,NOTIFY,4.72,96,4,27,0,0,0,128,0,0,0
0,RPAS_8560,POLL,4.84,96,4,27,0,0,0,128,0,0,0
0,RPAS_7713,ADD,4.92,96,4,27,0,0,0,128,0,0,0
0,8046,SPLIT,63.24,241,10,98,0,0,256640,256128,0,0,0
0,7714,CONV,53.04,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7717,ACTIVE,49.04,270,10,101,0,2605,66048,64128,0,0,0
0,8047,CONCAT,133.64,241,10,98,0,0,256896,256128,0,0,0
0,8384,NOTIFY,15.36,114,5,35,0,1,128,256,0,0,0
0,RPAS_8677,POLL,3.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8048,CONCAT,3.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8385,NOTIFY,3.84,96,4,27,0,0,0,128,0,0,0
0,8049,CONCAT,59.92,239,10,96,0,0,256768,256128,0,0,0
0,8386,NOTIFY,2.64,114,5,35,0,1,128,256,0,0,0
0,RPAS_8678,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8050,CONCAT,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8387,NOTIFY,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8465,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,5681,TFU,268.68,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8169,NOTIFY,5.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8561,POLL,4.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_7718,ACTIVE,5.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_8240,NOTIFY,6.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8562,POLL,5.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_7719,MULT,4.72,96,4,27,0,0,0,128,0,0,0
0,RPAS_8051,SPLIT,6.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8388,NOTIFY,4.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8563,POLL,5.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_7720,ADD,5.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8241,NOTIFY,5.96,96,4,27,0,0,0,128,0,0,0
0,8052,SPLIT,70.44,241,10,98,0,0,256640,256128,0,0,0
0,7721,CONV,49.88,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7724,ACTIVE,50.44,270,10,101,0,2605,66048,64128,0,0,0
0,8053,CONCAT,135.92,241,10,98,0,0,256896,256128,0,0,0
0,RPAS_8054,CONCAT,3,96,4,27,0,0,0,128,0,0,0
0,RPAS_8389,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
0,8055,CONCAT,71.24,239,10,96,0,0,256768,256128,0,0,0
0,8390,NOTIFY,2.8,114,5,35,0,1,128,256,0,0,0
0,RPAS_8679,POLL,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8056,CONCAT,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8391,NOTIFY,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8466,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,5682,TFU,270.56,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8170,NOTIFY,5.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8564,POLL,5.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_7725,ACTIVE,5.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8242,NOTIFY,5.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_8565,POLL,5.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_7726,MULT,47.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8057,SPLIT,3.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8566,POLL,3.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_7727,ADD,3.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8243,NOTIFY,3.12,96,4,27,0,0,0,128,0,0,0
0,8058,SPLIT,57.68,241,10,98,0,0,256640,256128,0,0,0
0,7728,CONV,49.2,183,5,81,2500,3002,65408,64128,0,2048,102400
0,7731,ACTIVE,49.36,270,10,101,0,2605,66048,64128,0,0,0
0,8061,CONCAT,128.92,241,10,98,0,0,256896,256128,0,0,0
0,RPAS_8062,CONCAT,5.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_8394,NOTIFY,2.12,96,4,27,0,0,0,128,0,0,0
0,8059,CONCAT,74.96,239,10,96,0,0,256768,256128,0,0,0
0,8392,NOTIFY,3.4,114,5,35,0,1,128,256,0,0,0
0,RPAS_8680,POLL,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8060,CONCAT,2.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_8393,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8467,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,5683,TFU,268.72,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8171,NOTIFY,4.88,96,4,27,0,0,0,128,0,0,0
0,RPAS_8567,POLL,5.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_7732,ACTIVE,5.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8244,NOTIFY,5,96,4,27,0,0,0,128,0,0,0
0,RPAS_8568,POLL,5,96,4,27,0,0,0,128,0,0,0
0,RPAS_7733,MULT,4.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_8063,SPLIT,3.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8395,NOTIFY,4.84,96,4,27,0,0,0,128,0,0,0
0,8569,POLL,315.2,8188,5,3671,0,201500,103424,384,0,0,0
0,7734,ADD,150.36,212,8,75,0,2000,512384,256128,0,0,0
0,8245,NOTIFY,6.28,114,5,35,0,1,128,256,0,0,0
0,8064,SPLIT,65.04,241,10,98,0,0,256640,256128,0,0,0
0,7735,CONV,51.96,183,5,81,2500,3002,65408,64128,0,2048,102400
0,RPAS_8681,POLL,4.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_8069,CONCAT,4.84,96,4,27,0,0,0,128,0,0,0
0,RPAS_8398,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
0,7738,ACTIVE,50.6,270,10,101,0,2605,66048,64128,0,0,0
0,8065,CONCAT,123.52,241,10,98,0,0,256896,256128,0,0,0
0,RPAS_8066,CONCAT,2.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8396,NOTIFY,2.08,96,4,27,0,0,0,128,0,0,0
0,8067,CONCAT,66.24,239,10,96,0,0,256768,256128,0,0,0
0,RPAS_8068,CONCAT,3.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8397,NOTIFY,2.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8468,POLL,2.08,96,4,27,0,0,0,128,0,0,0
0,5684,TFU,271.16,212,3,31,90072,17656,0,128,563200,256000,0
0,RPAS_8172,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8570,POLL,5.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_7739,ACTIVE,4.84,96,4,27,0,0,0,128,0,0,0
0,RPAS_8246,NOTIFY,4.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8571,POLL,4.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_7740,MULT,3.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8247,NOTIFY,6.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8469,POLL,4.92,96,4,27,0,0,0,128,0,0,0
0,5685,TFU,312,698,3,85,40144,30072,0,128,768000,512000,0
0,RPAS_8173,NOTIFY,4.32,96,4,27,0,0,0,128,0,0,0
0,RPAS_8572,POLL,5,96,4,27,0,0,0,128,0,0,0
0,RPAS_7741,ACTIVE,4.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8248,NOTIFY,5.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8573,POLL,5.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_7742,MULT,5.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8249,NOTIFY,6.24,96,4,27,0,0,0,128,0,0,0
0,RPAS_8682,POLL,6.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8071,SPLIT,6.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_7744,MOVE,4.28,96,4,27,0,0,0,128,0,0,0
0,7743,CONV,961.16,718,5,323,45000,21732,1345536,384128,0,12288,1843200
0,7746,ACTIVE,114.6,266,9,100,0,2605,66176,64128,0,0,0
0,8072,CONCAT,5.4,106,5,30,0,0,0,128,0,0,0
0,8400,NOTIFY,8.76,114,5,35,0,1,128,256,0,0,0
0,RPAS_8683,POLL,4.4,96,4,27,0,0,0,128,0,0,0
0,RPAS_8073,CONCAT,6,96,4,27,0,0,0,128,0,0,0
0,8074,CONCAT,6.88,106,5,30,0,0,0,128,0,0,0
0,8401,NOTIFY,9.4,114,5,35,0,1,128,256,0,0,0
0,RPAS_8684,POLL,4.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_8075,CONCAT,4.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8402,NOTIFY,3.28,96,4,27,0,0,0,128,0,0,0
0,RPAS_8470,POLL,5.88,96,4,27,0,0,0,128,0,0,0
0,5686,TFU,181.64,155,3,25,20036,10018,0,128,512000,128000,0
0,RPAS_8174,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8574,POLL,5.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_7747,ACTIVE,5.92,96,4,27,0,0,0,128,0,0,0
0,RPAS_8250,NOTIFY,6.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8575,POLL,5.64,96,4,27,0,0,0,128,0,0,0
0,RPAS_7748,MULT,5.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8251,NOTIFY,6.08,96,4,27,0,0,0,128,0,0,0
0,RPAS_8685,POLL,5.68,96,4,27,0,0,0,128,0,0,0
0,RPAS_8076,SPLIT,5.76,96,4,27,0,0,0,128,0,0,0
0,7753,MAXPOOL,147.76,270,9,96,0,67600,77056,32128,0,0,0
0,RPAS_8077,CONCAT,4.12,96,4,27,0,0,0,128,0,0,0
0,RPAS_8078,SPLIT,4.24,96,4,27,0,0,0,128,0,0,0
0,RPAS_8403,NOTIFY,5.36,96,4,27,0,0,0,128,0,0,0
0,RPAS_8576,POLL,5.04,96,4,27,0,0,0,128,0,0,0
0,RPAS_7749,MAXPOOL,4.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_8080,SPLIT,5.16,96,4,27,0,0,0,128,0,0,0
0,RPAS_8405,NOTIFY,5.84,96,4,27,0,0,0,128,0,0,0
0,RPAS_8577,POLL,4.2,96,4,27,0,0,0,128,0,0,0
0,RPAS_7751,MAXPOOL,4.96,96,4,27,0,0,0,128,0,0,0
0,RPAS_8079,SPLIT,5.56,96,4,27,0,0,0,128,0,0,0
0,RPAS_8404,NOTIFY,6.72,96,4,27,0,0,0,128,0,0,0
0,RPAS_8686,POLL,8,96,4,27,0,0,0,128,0,0,0
0,RPAS_8081,SPLIT,7.8,96,4,27,0,0,0,128,0,0,0
0,RPAS_8406,NOTIFY,5.84,96,4,27,0,0,0,128,0,0,0
0,8578,POLL,375.28,13604,5,5883,0,224500,230144,640,0,0,0
0,7755,CONCAT,117.68,241,10,98,0,0,512640,512128,0,0,0
0,7756,CONV,255.4,206,5,79,20000,10012,513408,64128,0,2048,819200
0,7759,ACTIVE,41.6,262,9,96,0,2605,65920,64128,0,0,0
0,7760,MULT,43.12,180,9,66,0,500,128000,64128,0,0,0
0,7761,CONV,53.88,156,5,69,5000,3002,64128,128128,0,2048,204800
0,RPAS_7763,ADD,4.76,96,4,27,0,0,0,128,0,0,0
0,RPAS_8252,NOTIFY,3.84,96,4,27,0,0,0,128,0,0,0
0,8579,POLL,126.4,1880,5,862,0,58500,15232,256,0,0,0
0,7764,ADD,116.44,224,10,91,0,3000,259072,128128,0,0,0
0,8253,NOTIFY,5.92,117,5,36,0,1,128,384,0,0,0
0,8082,CONCAT,31.96,245,11,99,0,0,256512,256128,0,0,0
0,7768,CONV,165.04,195,5,79,6000,5208,257152,32128,0,2048,245760
0,7771,ACTIVE,64.36,266,9,100,0,1355,34176,32128,0,0,0
0,8085,CONCAT,5.36,106,5,30,0,0,0,128,0,0,0
0,8409,NOTIFY,10.28,114,5,35,0,1,128,256,0,0,0
0,RPAS_8688,POLL,4.6,96,4,27,0,0,0,128,0,0,0
0,RPAS_8086,CONCAT,4.48,96,4,27,0,0,0,128,0,0,0
0,RPAS_8410,NOTIFY,6.88,96,4,27,0,0,0,128,0,0,0
0,8083,CONCAT,5.6,106,5,30,0,0,0,128,0,0,0
0,8407,NOTIFY,6.84,114,5,35,0,1,128,256,0,0,0
0,RPAS_8687,POLL,4.44,96,4,27,0,0,0,128,0,0,0
0,RPAS_8084,CONCAT,4.52,96,4,27,0,0,0,128,0,0,0
0,RPAS_8408,NOTIFY,7.68,96,4,27,0,0,0,128,0,0,0
