core_id,layer_group_id,layer_group_type,duration(us),inst_num,cache_miss,gdma_rd(Bytes),gdma_wr(Bytes),cdma0_recv(B),cmda0_wr(B),cdma1_recv(B),cmda1_wr(B)
2,7738,ACTIVE,1.68,83,4,0,128,0,0,0,0
2,8065,CONCAT,1.88,83,4,0,128,0,0,0,0
2,8066,CONCAT,4.08,83,4,0,128,0,0,0,0
2,8396,NOTIFY,3.72,83,4,0,128,0,0,0,0
2,8067,CONCAT,3.88,83,4,0,128,0,0,0,0
2,8068,CONCAT,4.64,83,4,0,128,0,0,0,0
2,8397,NOTIFY,4,83,4,0,128,0,0,0,0
2,8468,POLL,6.96,83,4,0,128,0,0,0,0
2,5684,TFU,42.16,79,2,237568,128,491520,491520,245760,245760
2,8172,NOTIFY,3.88,83,4,0,128,0,0,0,0
2,8570,POLL,4.84,83,4,0,128,0,0,0,0
2,7739,ACTIVE,4.24,83,4,0,128,0,0,0,0
2,8246,NOTIFY,2.84,83,4,0,128,0,0,0,0
2,8571,POLL,3.36,83,4,0,128,0,0,0,0
2,7740,MULT,2.88,83,4,0,128,0,0,0,0
2,8247,NOTIFY,2.92,83,4,0,128,0,0,0,0
2,8469,POLL,2.8,83,4,0,128,0,0,0,0
2,5685,TFU,22.24,79,2,106496,128,229376,229376,114688,114688
2,8173,NOTIFY,4.68,83,4,0,128,0,0,0,0
2,8572,POLL,4.68,83,4,0,128,0,0,0,0
2,7741,ACTIVE,4.64,83,4,0,128,0,0,0,0
2,8248,NOTIFY,3.92,83,4,0,128,0,0,0,0
2,8573,POLL,4.28,83,4,0,128,0,0,0,0
2,7742,MULT,4.28,83,4,0,128,0,0,0,0
2,8249,NOTIFY,3.92,83,4,0,128,0,0,0,0
2,8682,POLL,4.24,83,4,0,128,0,0,0,0
2,8071,SPLIT,3.44,83,4,0,128,0,0,0,0
2,7744,MOVE,3.8,83,4,0,128,0,0,0,0
2,7743,CONV,1623.28,383,5,1843200,128,0,0,0,0
2,7746,ACTIVE,2.92,83,4,0,128,0,0,0,0
2,8072,CONCAT,1.92,83,4,0,128,0,0,0,0
2,8400,NOTIFY,2.72,83,4,0,128,0,0,0,0
2,8683,POLL,2.32,83,4,0,128,0,0,0,0
2,8073,CONCAT,4.44,83,4,0,128,0,0,0,0
2,8074,CONCAT,3.12,83,4,0,128,0,0,0,0
2,8401,NOTIFY,5.08,83,4,0,128,0,0,0,0
2,8684,POLL,3.48,83,4,0,128,0,0,0,0
2,8075,CONCAT,2.72,83,4,0,128,0,0,0,0
